"Data Source","세계 개발 지표",
"Korea, Rep.","KOR","GDP (current US$)","NY.GDP.MKTP.CD","3958190758.62419","2417558289.36656","2814318516.60968","3988784572.24835","3458939357.73377","3120833333.33333","3928908380.62947","4855907141.80098","6119284294.23459","7678581343.69794","9005023183.92581","9903499927.98502","10862327878.032","13876531432.0145","19544094741.2663","21784297520.6612","29902479338.843","38446487603.3058","51972107438.0165","66946900826.4463","65398646757.6511","72933350953.7025","78358866334.7376","87760360941.0248","97510235986.0046","101296177099.377","116836802995.065","147948259722.577","199590823957.237","246927292765.02","283367525714.932","330648530715.211","355525267405.367","392666101884.959","463617399962.661","566583427334.137","610169556840.077","569754543829.957","383330931042.356","497512659612.052","576178114168.494","547658231279.87","627246081417.004","702717332012.991","793175007858.066","934901071332.984","1053216909887.56","1172614086539.86","1047339010225.25","943941876218.743","1144066965324.49","1253223044718.99","1278427634342.59","1370795199976.18","1484318219633.63","1465773245547.15","1500111596236.37","1623901496835.79","1724845615629.26","1646739219509.89","1630525005469.11",
"Korea, Rep.","KOR","Inflation, GDP deflator (annual %)","NY.GDP.DEFL.KD.ZG","","12.9120452623061","16.7234803310093","30.0046516124464","30.3020718866228","4.73373590386763","14.494951550443","12.9641053251663","13.8797425768024","14.0893731083828","14.845723817197","11.2075818733564","15.7804011989787","12.7211641620903","30.5953697699091","23.6822668576014","21.2369312962486","14.4538968450507","21.8357285205065","18.5347204867413","24.6509963131763","16.585783368217","6.45829566849075","4.82028558506012","4.42130022868379","3.98543544625214","4.96718010956681","4.83110780905717","7.12330844241802","6.06512584651017","10.0874657380898","9.14103327577023","7.77796412307066","6.25452282376592","8.15895865164057","7.02456165565981","4.11067476454059","4.00328576264543","4.47592317611709","-1.22983539023988","1.02176500548737","3.47849914716076","3.03313964628073","3.44999346268816","3.12788028772735","1.041401491649","-0.223195612442552","2.41919594427836","2.8263023010858","3.60864412572843","2.73749683726491","1.2818638059201","1.2518081696316","1.01854380505277","0.906896750615815","3.18559596664953","1.98603850545349","2.22278138152841","0.482948983102617","-0.922268892218497","1.25182390212832",
"Korea, Rep.","KOR","Industry (including construction), value added (% of GDP)","NV.IND.TOTL.ZS","17.3297046345954","17.8859093771752","17.8838900125731","18.0718941643846","19.3421479558728","23.2814924403709","23.0594613862129","23.3446506600082","24.0711205623486","24.5957354496398","24.7979689623114","23.3304246655032","24.8775687138271","27.6246992202341","26.6110056925996","26.6853826017679","27.6408158752971","28.4639484955476","30.2112942018327","31.5585622008314","32.0802213210288","31.272523746824","31.6824527900067","32.9796812871896","34.5128532038534","33.9458774964626","34.8748079832365","35.9477328267232","36.5902323851482","36.1736121079506","36.321838965836","37.1477199666283","35.8813190709258","36.2140774214714","36.2427361129083","36.4912556111278","35.4480556111846","35.3964691630175","35.3082832897723","34.6658652504933","34.7553167849948","33.2209651958152","32.8127498833055","33.1112597254483","34.7348397118927","34.1503317465453","33.5172729953167","33.4537500773177","32.5102179703721","32.9053600052499","34.116775965605","34.4509672575549","34.1346926355836","34.447829188741","34.0916723723005","34.1499356702728","34.2977996755017","34.766308535902","34.0458023068892","32.8321469501494","32.8011976806499",
"Korea, Rep.","KOR","Agriculture, forestry, and fishing, value added (% of GDP)","NV.AGR.TOTL.ZS","36.5604738653646","38.6820908879976","36.6342316733177","43.1037142746943","46.5268764871296","37.5299197729104","34.395489977206","30.2081271600615","28.1593714927048","27.4095432646679","26.4857326753915","27.1378708551483","26.5060805586147","24.6069509525446","24.1720430107527","24.4859440798209","23.0466806699464","21.7899731837211","19.9169134747262","18.5363384698","14.2693158733395","15.0254279260235","14.0032747623353","12.6252752272691","11.872560957765","11.753699377168","10.4282337953388","9.30920690431544","9.2210196671523","8.54152367465251","7.60649633369599","6.82449065102394","6.60760508004589","5.91488137145192","5.65822105841338","5.32867203919185","4.96065098383236","4.47516963965802","4.22594069826381","4.24975441835615","3.8577920379894","3.56581902129398","3.20680203781807","2.96459727836726","2.95801854433406","2.61997573131402","2.49747041944548","2.28340908477707","2.14224974257429","2.24055681194729","2.1440163216522","2.20919995518876","2.1861850409628","2.09904711367279","2.05667705037638","2.00390779269061","1.85903488299151","1.8507562953431","1.74640339447114","1.62242066983599","1.75806848793234",
"Korea, Rep.","KOR","Imports of goods and services (% of GDP)","NE.IMP.GNFS.ZS","11.9787080765229","13.9613510557194","15.5961296670858","14.6546071662745","12.3796776984642","14.3302180685358","18.2173778457325","19.6792070766279","22.635123161439","22.4503538727143","21.122076807552","23.0133798720186","21.442463153455","27.6536464458235","33.3004427577483","31.3289578512083","28.3490409595932","27.8765698808583","29.2218092190264","30.8897825154387","37.0916624501889","37.1914120854121","32.8610879333038","30.0265422641859","28.4638376003451","25.7854049202482","28.139316294091","28.1848973440769","26.2143762753031","25.5550904754954","25.7559726400879","26.0485043988995","24.6870370050097","23.2462078175323","24.5951471891851","26.7397699895283","27.8520014937326","29.1775230266763","28.960790952901","27.1719308212149","32.1559911508662","30.4360561697363","28.5802849932838","29.7767640156921","33.2613784169595","33.0417282278992","35.0254549142976","36.4823455972789","47.8744672251696","40.9482674584271","44.2958595844342","52.2285816810148","51.3642764025061","46.6600338441855","42.7830210318588","36.142932861381","33.4711585544775","36.1867108656532","37.2755746703469","37.0492661460556","33.1809523631366",
"Korea, Rep.","KOR","Gross capital formation (% of GDP)","NE.GDI.TOTL.ZS","10.5218922596654","12.6951506513308","14.0736893893839","18.7873645234697","15.4134220203331","14.76322784734","21.6974495108201","22.2012454134377","27.0978793785811","29.9341064600978","26.3248229993564","24.9767306573589","21.4799540736228","26.010891393628","32.5996204933586","28.5263097993095","27.6359792161848","30.1057066546289","34.4844858772784","37.4738830268222","34.0306254735671","32.1599845378882","31.9669870440906","32.4767443056047","32.2979770025435","32.2700519802064","32.6140108636336","32.5855520806457","34.8157159129749","36.716067014954","39.553052959719","41.234017826544","38.7383404530073","37.6542961146489","38.5126018340191","38.9494879502633","39.4235194434807","37.1886218828056","27.7790487352091","31.0128277310285","32.8936286973186","31.6029375635501","31.0928327590252","32.2796152215581","32.5495531236433","32.5081847804131","32.9933079853202","33.0974830502206","33.6668294033225","29.3999897291047","32.5521135765371","33.3194258170924","31.3166467538553","29.8853272856136","29.7904786327772","29.5292808218765","30.1426786021619","32.2880634736146","31.487184177201","31.3480402361618","31.6421721726731",
"Korea, Rep.","KOR","Exports of goods and services (% of GDP)","NE.EXP.GNFS.ZS","2.62146802209237","4.04057144751235","3.87306620018586","3.94569367840475","4.96295695435864","7.12902488603423","8.44222236813718","9.1129854904767","10.1423592651663","10.6103061473521","11.4388900808124","12.6759744037231","16.599104904281","23.9248819495956","22.2302340290955","22.6526044235366","25.5313415510475","26.0488711905031","24.9959251823729","23.654802282554","28.4391983909417","29.9399232531639","27.3678312205647","27.8856817190339","28.9039626523546","26.8716448597919","31.9677081694758","34.8152554935258","32.4892615964826","27.3585690867047","24.9943407384065","23.7765747515992","24.0723886361933","23.6724704162335","24.0708425974796","25.7242519716753","24.8019714336879","28.3455147196928","39.5366811034608","32.590822939439","33.9391689573172","31.7877410482541","29.7727544096379","31.3978372633201","36.7543364487134","35.2830827957409","35.6264186161218","37.3921796905127","47.6418852095772","45.1853519113199","47.1037369107414","53.3377319003336","54.0940513351953","51.2920711097027","47.8314208662979","42.989561527711","40.1326509111205","40.9342069409884","41.7132908430894","39.9471631621625","36.8974267959481",
"Korea, Rep.","KOR","Military expenditure (% of GDP)","MS.MIL.XPND.GD.ZS","7.15754833401892","6.72614962251201","6.8671963677639","4.82385908726982","4.13443960061876","4.41047487783486","4.68887369346488","4.68514253950608","4.73064179653945","4.69439489249836","4.40334654337296","4.73498860643367","5.010068079394","4.03473216443858","4.54144562770677","4.87871647715607","5.90815568383151","6.03493912122816","6.37145061919441","5.5258765683501","6.39877211320904","6.41585729782663","6.24089448534207","5.72681360842501","5.25453539277515","5.22553168462828","4.94825625094216","4.46860555045954","4.28121593799201","4.2902352949115","4.00230428922186","3.71112784107967","3.69027269027269","3.41789483823914","3.19275266895546","2.8923329861881","2.74347966333348","2.66338780772064","2.79444200391705","2.49257721979611","2.45731751955534","2.42787774091322","2.31547437727618","2.32866461778874","2.33106488784499","2.46728273718568","2.48836866984537","2.46963885628269","2.48940276894302","2.60351410605304","2.46271920274076","2.47295558071308","2.49929988050229","2.50300902333872","2.52993578083201","2.4949812140441","2.45957802237446","2.42148913266294","2.50303525682717","2.67312816189399","2.84724054681077",
"Korea, Rep.","KOR","Mobile cellular subscriptions (per 100 people)","IT.CEL.SETS.P2","0","","","","","0","","","","","0","","","","","0","0","0","0","0","0","0","0","0","","","0.017181584","0.024600255","0.048359739","0.093473477","0.186411806","0.382974251","0.620155191","1.064133759","2.142473083","3.623761556","6.952826103","14.890419","30.06950712","49.86014727","56.59946726","60.88429049","67.38082966","69.60450404","75.44536178","78.72993476","82.23556489","90.48503502","92.73018818","97.15641094","102.4656157","105.4646393","107.1189423","108.6107086","113.2043576","115.9612246","120.2263275","124.5854293","129.6727883","134.4892665","137.536175",
"Korea, Rep.","KOR","Time required to start a business (days)","IC.REG.DURS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","17","17","17","17","17","14","14","9","8","8","8","8","8","8","8","8","",
"Korea, Rep.","KOR","Ease of doing business index (1=most business-friendly regulations)","IC.BUS.EASE.XQ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5","",
"Korea, Rep.","KOR","Revenue, excluding grants (% of GDP)","GC.REV.XGRT.GD.ZS","","","","","","","","","","","","","12.8875038076716","11.9226385396125","12.8146742567995","14.5775636405023","15.9747940965121","15.7888231469091","16.2356635989584","16.5914148069736","16.9615683786825","17.1814664041329","17.2378880925033","16.7714207235301","15.9190648328759","15.5883884774372","15.2652113203956","15.209806586479","15.4512458328967","15.3810151638885","15.6225536782209","14.8250729644496","15.4463776136698","15.8108999486962","16.0338411365141","16.2159762447001","16.9035036912431","16.7416418174257","17.7488321721291","17.9230375025573","20.6630035185374","20.0650035578843","19.8083688216741","20.088768338777","19.2913308892879","19.6923111630733","20.4936249597877","21.65870112536","21.3658810110582","20.3656421154045","20.0950757108363","20.6923420295748","26.6522034337066","26.1151297314913","24.9884443554289","24.8139902551051","25.7571874228072","26.1846800505088","27.4489232783243","27.959459352073","",
"Korea, Rep.","KOR","Central government debt, total (% of GDP)","GC.DOD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.44280156883706","10.242860165184","9.99384594985674","9.20041893348368","8.1789368617001","7.21688976925724","6.86298018400292","8.6798604727881","","","","","","","","","","","","","","","32.4090205799357","34.9298593014974","36.5002640215506","37.4929571097141","38.0655141568922","","","","",
"Korea, Rep.","KOR","Research and development expenditure (% of GDP)","GB.XPD.RSDV.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.26089","2.2977","2.16151","2.06662","2.18023","2.34108","2.27382","2.3515","2.53248","2.62617","2.83066","3.00035","3.12343","3.29324","3.46594","3.74361","4.02554","4.14853","4.28874","4.21702","4.22744","4.55324","4.81009","","",
"Korea, Rep.","KOR","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","7.9655780388723","8.19564895830665","6.61831775572471","20.6916290621318","29.4628156796379","13.5482032863598","11.2613858502853","10.8824421524755","10.7718195766741","12.3895676789598","15.9503416146001","13.5117038546779","11.6889857102633","3.22102913870131","24.3041953736937","25.2492578991944","15.3273285373806","10.0966631590669","14.4602876220116","18.3235003042007","28.697587276634","21.3516531701039","7.19084762569721","3.42061545401478","2.27394229841602","2.4591170060939","2.74998326953285","3.04965909814169","7.14609525631211","5.70016093670056","8.57360068709822","9.33336072477763","6.2126786445748","4.80110248980126","6.26581477198877","4.48068699525355","4.9248096866348","4.43906376109768","7.51334012248214","0.812996589285747","2.25918477850415","4.06641964799839","2.76251135208606","3.51487924186862","3.59059139085802","2.75409020054754","2.24184710439148","2.53484687118478","4.6737959569162","2.75668647737581","2.93918135927598","4.02584624959385","2.18722120847932","1.30137705753611","1.27471470205519","0.706208169859214","0.971674763956376","1.94445590723395","1.47586240396369","0.38294613224406","0.537258392675479",
"Korea, Rep.","KOR","Annual freshwater withdrawals, total (% of internal resources)","ER.H2O.FWTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.8649631016191","","","","","39.2289899768697","","","","","44.9776407093292","","","","","45.0223592906708","","","","","45.0223592906708","","","","","45.0223592906708","","","",
"Korea, Rep.","KOR","CO2 emissions (metric tons per capita)","EN.ATM.CO2E.PC","0.501837250634426","0.561314583166525","0.651713666827217","0.774109781005597","0.793961904513465","0.871121999155956","1.01966409960248","1.16663508787616","1.20765572631074","1.34802730867157","1.66819197907051","1.78260872341885","1.8008084426734","2.14333025375457","2.18166435135716","2.31937141314415","2.60280779210904","2.90324264431347","3.06757214150109","3.54905609374865","3.53765053434504","3.60873746954284","3.60840908915223","3.78107893322951","4.05661068878063","4.3703049256987","4.42696724878253","4.62884887663139","5.28082935536031","5.55599804169885","5.81418634876632","6.32949633986781","6.77082969030649","7.39071726093045","7.9125854529212","8.52261053164559","8.98150170453693","9.36771411498299","7.90014315836303","8.60078465052325","9.6938590023326","9.93283451583575","9.69550969911975","9.70113586037681","10.084746183951","9.96335735008564","10.0527904658571","10.3012022232192","10.4615850531615","10.6553045778627","11.588543852829","11.9609574036602","11.9315090424667","11.8511425582949","11.5475582343263","11.8888685702251","12.003248167439","12.175364736721","12.224591362122","","",
"Korea, Rep.","KOR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","516.110749286312","551.258116376802","632.250968964772","675.274108644272","693.338047900093","758.243819417609","866.020804522271","935.264924017124","1063.67794458371","1082.19259504076","1046.41413344253","1095.50331543592","1168.98065399139","1257.11647560078","1302.10237068585","1477.31277245508","1579.66574639329","1761.0147992992","1857.29832087125","2167.33960770932","2306.64347206365","2534.34102827464","2814.18823120312","2958.40772966166","3210.13203581905","3454.85485115206","3726.15776616316","3377.63507431097","3708.70521294343","4002.67128368549","4033.31896845449","4170.47614661985","4233.4873245883","4332.6677414717","4364.21909084115","4412.52711800821","4564.98783020283","4629.77792060244","4649.76574209758","5045.48774882698","5216.58780873474","5248.51989108414","5231.6754603358","5289.27583193211","5413.34785665856","","","","","",
"Korea, Rep.","KOR","Electric power consumption (kWh per capita)","EG.USE.ELEC.KH.PC","","","","","","","","","","","","295.596128590885","343.5863454393","397.089430069933","458.949553770861","501.718714680608","577.931760256901","659.236931329532","779.514073680553","880.556087514343","913.629355959634","971.793481786445","1027.86040261248","1140.70509385736","1250.23647503848","1340.12995817452","1480.01850065587","1674.24724945095","1920.52355715261","2095.19471324651","2373.21440622182","2588.84807601235","2826.18879480603","3091.37119561228","3495.48873089952","3881.02443681325","4280.71094007227","4651.62888288573","4436.17440704043","4878.83338402692","5906.95933303936","6309.20340491116","6673.93770426181","6977.31766234802","7390.7941470371","7796.31467432068","8039.7962834858","8462.20654257597","8772.28746321352","8877.57493307098","9716.12608051578","10129.9570868187","10305.3289817402","10384.6221649164","10496.5136719641","","","","","","",
"Korea, Rep.","KOR","Total debt service (% of exports of goods, services and primary income)","DT.TDS.DECT.EX.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Net official development assistance received (current US$)","DT.ODA.ODAT.CD","250710006.713867","229149993.896484","236210006.713867","262200012.207031","171690002.441406","220490005.493164","230630004.882813","259089996.337891","239630004.882813","338299987.792969","274670013.427734","324510009.765625","365429992.675781","282000000","252039993.286133","247479995.727539","216139999.389648","237179992.675781","164210006.713867","133860000.610352","138710006.713867","330390014.648438","33779998.7792969","7639999.8664856","-36880001.0681152","-8819999.69482422","-17569999.6948242","10659999.8474121","9279999.73297119","51669998.1689453","52279998.7792969","54419998.1689453","-3099999.90463257","-35110000.6103516","-114230003.356934","57000000","-148899993.896484","-159649993.896484","-50369998.9318848","-55099998.4741211","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","External debt stocks, total (DOD, current US$)","DT.DOD.DECT.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Market capitalization of listed domestic companies (% of GDP)","CM.MKT.LCAP.GD.ZS","","","","","","","","","","","","","","","","","","","","8.05312857420615","5.85449422858596","5.79195929538673","5.62504309489479","4.99861207606922","6.38125827209882","7.28637566722683","11.9175718977762","22.3275083207749","47.270870538725","56.8951525879695","38.9250884418432","29.1747856224671","30.2822639824487","35.5477260017964","41.3655980158306","32.1143791402663","22.8004918371343","7.35077244289594","29.8940942982078","61.5316060979655","29.723848544153","42.7128684715156","39.9694438000523","46.8833348760935","54.0013963824546","76.8007152859777","79.2243527583581","95.7353610950193","44.9517945386898","88.4161282623927","95.4412191851286","79.4862434263142","92.2554737019981","90.0607581658772","81.7048153124028","83.9966047777337","83.6298571174802","109.105628232521","81.961915732629","90.1685162051294","133.465570457406",
"Korea, Rep.","KOR","Personal remittances, received (current US$)","BX.TRF.PWKR.CD.DT","","","","","","","","","","","","","","","","","47000000","103000000","105000000","101000000","562599975.6","690599975.6","784299987.8","920500000","945500000","1157800049","1736599976","2070600098","2504500000","2187100098","2413000000","2677600098","2926699951","2886800049","3087100098","3278800000","3353800000","3886700000","4955000000","4332100000","4523500000","4516200000","5134800000","5875200000","5935200000","5200400000","4849500000","5154900000","6978100000","5999500000","5853700000","6602200000","6589100000","6475400000","6573500000","6463900000","6523600000","6526400000","7125100000","7166100000","7412800000",
"Korea, Rep.","KOR","Foreign direct investment, net inflows (BoP, current US$)","BX.KLT.DINV.CD.WD","","","","","","","","","","","66000000","42000000","496000000","4000000","2000000","6000000","81000000","94000000","89000000","172000000","47100000","155100000","120900000","184300000","223300000","355300000","682500000","838600000","1293100000","1389600000","1045600000","1455200000","1001600000","832300000","1136600000","2487100000","2782600000","3301100000","5989200000","10726300000","11509400000","6522300000","5475100000","7010000000","13294400000","13643200000","9161900000","8826900000","11187500000","9021900000","9497400000","9773000000","9495900000","12766600000","9273600000","4104100000","12104300000","17912900000","12182600000","9634300000","",
"Korea, Rep.","KOR","Surface area (sq. km)","AG.SRF.TOTL.K2","","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99260","99540","99590","99600","99620","99650","99680","99720","99830","99900","100030","100030","100150","100266","100280","100295","100339","100360","100370","","",
"Korea, Rep.","KOR","Forest area (sq. km)","AG.LND.FRST.K2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","65510","65435","65360","65285","65210","65135","65060","64985","64910","64835","64760","64671","64582","64493","64404","64315","64226","64137","64048","63959","63870","63770","63670","63570","63470","63370","63250","63170","63070","62970","62870",
"Korea, Rep.","KOR","Agricultural land (% of land area)","AG.LND.AGRI.ZS","","21.9054530375285","21.5737093095584","21.7706821480406","22.7140783744557","23.6160066348746","23.99958532034","24.2172921418204","24.2898610823139","24.2276591333195","24.0928882438316","23.833713456355","23.533070702882","23.5434376943811","23.5123367198839","23.5538046858802","23.533070702882","23.5019697283848","23.4605017623886","23.3464648558988","23.2946298984035","23.2738959154053","23.2531619324072","23.1805929919137","23.1080240514203","23.0147211279287","22.9836201534315","23.0043541364296","22.9525191789343","22.7762803234501","22.5896744764669","22.4030686294837","22.143893842007","21.9572879950238","21.7292141820444","21.2315985900892","20.8169189301265","20.5577441426498","20.4126062616629","20.2571013891769","20.4540742276591","20.1054372544966","19.8264283500362","19.6487603305785","19.5517455071266","19.4217862674239","19.1783649876135","18.9847296739579","18.733890091762","18.4937152276942","18.2407407407407","18.068731350962","18.3742678039256","18.154291462238","17.9441650415683","17.815177792601","17.4460708387613","17.1951594708235","16.9401148482363","","",
